repo	seed	author	commits	commitShare	lines	lineShare	gap	filesSampled	filesTotal	authorsTotal
linkedin/Burrow	b	luva	2	0.004808	7	0.001920	-0.002888	17	91	127
linkedin/Burrow	b	Leon Zhang	1	0.002404	6	0.001646	-0.000758	17	91	127
linkedin/Burrow	b	meimeil	2	0.004808	5	0.001371	-0.003436	17	91	127
linkedin/Burrow	b	Tom Lee	1	0.002404	5	0.001371	-0.001032	17	91	127
linkedin/Burrow	b	Daniel Fox	1	0.002404	5	0.001371	-0.001032	17	91	127
linkedin/Burrow	b	Alvaro Olmedo	2	0.004808	4	0.001097	-0.003711	17	91	127
linkedin/Burrow	b	Mario Longobardi	2	0.004808	4	0.001097	-0.003711	17	91	127
linkedin/Burrow	b	Dominic Evans	1	0.002404	4	0.001097	-0.001307	17	91	127
linkedin/Burrow	b	Paco Viramontes	1	0.002404	4	0.001097	-0.001307	17	91	127
linkedin/Burrow	b	Jan te Beest	3	0.007212	3	0.000823	-0.006389	17	91	127
linkedin/Burrow	b	curtiseppel	2	0.004808	3	0.000823	-0.003985	17	91	127
linkedin/Burrow	b	Salman Muin Kayser Chishti	1	0.002404	3	0.000823	-0.001581	17	91	127
linkedin/Burrow	b	kanga333	1	0.002404	3	0.000823	-0.001581	17	91	127
linkedin/Burrow	b	jsvisa	14	0.033654	2	0.000549	-0.033105	17	91	127
linkedin/Burrow	b	Christian Gregg	2	0.004808	2	0.000549	-0.004259	17	91	127
linkedin/Burrow	b	Trevor North	2	0.004808	2	0.000549	-0.004259	17	91	127
linkedin/Burrow	b	Justin Nauman	1	0.002404	2	0.000549	-0.001855	17	91	127
linkedin/Burrow	b	Skunnyk	1	0.002404	2	0.000549	-0.001855	17	91	127
linkedin/Burrow	b	Thibault Deutsch	1	0.002404	2	0.000549	-0.001855	17	91	127
linkedin/Burrow	b	Lukas Vanhoucke	4	0.009615	1	0.000274	-0.009341	17	91	127
linkedin/Burrow	b	Joseph Glanville	1	0.002404	1	0.000274	-0.002130	17	91	127
linkedin/Burrow	b	Tomas Baltrunas	1	0.002404	1	0.000274	-0.002130	17	91	127
linkedin/Burrow	b	Clemens Valiente	9	0.021635	0	0.000000	-0.021635	17	91	127
linkedin/Burrow	b	Mark Riley	6	0.014423	0	0.000000	-0.014423	17	91	127
linkedin/Burrow	b	ms7s	5	0.012019	0	0.000000	-0.012019	17	91	127
linkedin/Burrow	b	Roger Hwang	4	0.009615	0	0.000000	-0.009615	17	91	127
linkedin/Burrow	b	Christoph Hösler	3	0.007212	0	0.000000	-0.007212	17	91	127
linkedin/Burrow	b	Lawrence	3	0.007212	0	0.000000	-0.007212	17	91	127
linkedin/Burrow	b	Radu Brumariu	3	0.007212	0	0.000000	-0.007212	17	91	127
linkedin/Burrow	b	Stéphane Cottin	3	0.007212	0	0.000000	-0.007212	17	91	127
linkedin/Burrow	b	Usiel Riedl	3	0.007212	0	0.000000	-0.007212	17	91	127
linkedin/Burrow	b	vas78	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Hang Sun	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Hortal, Javier	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Shuai Lin	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	matsu-chara	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Mark Drago	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Mark Penny	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	David Pippenger	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Radovenchyk	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Sahil Thapar	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	JW Song	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Tom Noonan II	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Christophe Marchal	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	vvuibert	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	Christos Trochalakis	2	0.004808	0	0.000000	-0.004808	17	91	127
linkedin/Burrow	b	hunshenshi	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Adam Shannon	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Alessandro D. Gagliardi	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	AJ Bourg	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	aseev-xx	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	André	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Asaf Levy	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	The Gitter Badger	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Benjamin Jorand	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Jorge Luis Betancourt	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Christopher Beard	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Mpampis Kostas	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Chad Jefferies	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Christian Kniep	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Jordan Moore	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	daniel	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Daniel Wojda	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Dennis	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Dionysis Grigoropoulos	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Elad Leev	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Nick Novitski	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	golint fixer	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	HIMANSHU SHARMA	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Eric Long	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Ivan Angelov	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	James Bennett	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	jgmchan	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Jim Plush	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	John Holland	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Joshua Sorenson	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Josselin Costanzi	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	klDen	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Kobi Hikri	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Karolis	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Megan Patten	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Manuel Rüger	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Marcus King	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Mario Weigel	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Michael Wain	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	nan	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Nathan Witmer	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Nils Larsgård	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Rogier Slag	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Roni Lichtman	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Ratish Ravindran	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Expert	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Sebastien Lavoie	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	sergeykranga	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Simon Thorley	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Shrijeet Paliwal	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Thiago Dantas	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Tobias Jungel	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	tnorden	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Todd Palino	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Vincent Rischmann	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Lavaerius	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Ryan Biesemeyer	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	ygsa	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	matsu-chara	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	b	Dandan Zhang	1	0.002404	0	0.000000	-0.002404	17	91	127
linkedin/Burrow	c	Todd Palino	47	0.112981	3820	0.692280	0.579299	23	91	127
linkedin/Burrow	c	Michael Wain	1	0.002404	354	0.064154	0.061750	23	91	127
linkedin/Burrow	c	Vlad Gorodetsky	75	0.180288	224	0.040594	-0.139694	23	91	127
linkedin/Burrow	c	Sergei Klochkov	1	0.002404	221	0.040051	0.037647	23	91	127
linkedin/Burrow	c	Tim Cuthbertson	9	0.021635	166	0.030083	0.008449	23	91	127
linkedin/Burrow	c	Max Tuzzolino	1	0.002404	125	0.022653	0.020249	23	91	127
linkedin/Burrow	c	bai	17	0.040865	111	0.020116	-0.020749	23	91	127
linkedin/Burrow	c	justin-chen	1	0.002404	66	0.011961	0.009557	23	91	127
linkedin/Burrow	c	Roger Hwang	4	0.009615	45	0.008155	-0.001460	23	91	127
linkedin/Burrow	c	Jimmy Bonds	3	0.007212	37	0.006705	-0.000506	23	91	127
linkedin/Burrow	c	Chris Pinola	1	0.002404	35	0.006343	0.003939	23	91	127
linkedin/Burrow	c	Lawrence	3	0.007212	31	0.005618	-0.001594	23	91	127
linkedin/Burrow	c	Jesse Yates	2	0.004808	28	0.005074	0.000267	23	91	127
linkedin/Burrow	c	Diego Alvarez	9	0.021635	26	0.004712	-0.016923	23	91	127
linkedin/Burrow	c	curtiseppel	2	0.004808	24	0.004349	-0.000458	23	91	127
linkedin/Burrow	c	Clemens Valiente	9	0.021635	21	0.003806	-0.017829	23	91	127
linkedin/Burrow	c	Stéphane Cottin	3	0.007212	17	0.003081	-0.004131	23	91	127
linkedin/Burrow	c	Shrijeet Paliwal	1	0.002404	16	0.002900	0.000496	23	91	127
linkedin/Burrow	c	Lavaerius	1	0.002404	15	0.002718	0.000315	23	91	127
linkedin/Burrow	c	Christoph Hösler	3	0.007212	13	0.002356	-0.004856	23	91	127
linkedin/Burrow	c	Mario Longobardi	2	0.004808	13	0.002356	-0.002452	23	91	127
linkedin/Burrow	c	Elad Leev	1	0.002404	13	0.002356	-0.000048	23	91	127
linkedin/Burrow	c	Mikhail Chugunkov	3	0.007212	11	0.001993	-0.005218	23	91	127
linkedin/Burrow	c	Joseph Glanville	1	0.002404	10	0.001812	-0.000592	23	91	127
linkedin/Burrow	c	Usiel Riedl	3	0.007212	9	0.001631	-0.005581	23	91	127
linkedin/Burrow	c	Radu Brumariu	3	0.007212	8	0.001450	-0.005762	23	91	127
linkedin/Burrow	c	luva	2	0.004808	7	0.001269	-0.003539	23	91	127
linkedin/Burrow	c	Hortal, Javier	2	0.004808	6	0.001087	-0.003720	23	91	127
linkedin/Burrow	c	Jorge Luis Betancourt	1	0.002404	5	0.000906	-0.001498	23	91	127
linkedin/Burrow	c	James Bennett	1	0.002404	5	0.000906	-0.001498	23	91	127
linkedin/Burrow	c	Nathan Witmer	1	0.002404	5	0.000906	-0.001498	23	91	127
linkedin/Burrow	c	Todd Palino	48	0.115385	4	0.000725	-0.114660	23	91	127
linkedin/Burrow	c	JW Song	2	0.004808	3	0.000544	-0.004264	23	91	127
linkedin/Burrow	c	Salman Muin Kayser Chishti	1	0.002404	3	0.000544	-0.001860	23	91	127
linkedin/Burrow	c	kanga333	1	0.002404	3	0.000544	-0.001860	23	91	127
linkedin/Burrow	c	Expert	1	0.002404	3	0.000544	-0.001860	23	91	127
linkedin/Burrow	c	Trevor North	2	0.004808	2	0.000362	-0.004445	23	91	127
linkedin/Burrow	c	Tom Lee	1	0.002404	2	0.000362	-0.002041	23	91	127
linkedin/Burrow	c	Dominic Evans	1	0.002404	2	0.000362	-0.002041	23	91	127
linkedin/Burrow	c	klDen	1	0.002404	2	0.000362	-0.002041	23	91	127
linkedin/Burrow	c	Vincent Rischmann	1	0.002404	2	0.000362	-0.002041	23	91	127
linkedin/Burrow	c	Lukas Vanhoucke	4	0.009615	1	0.000181	-0.009434	23	91	127
linkedin/Burrow	c	Chad Jefferies	1	0.002404	1	0.000181	-0.002223	23	91	127
linkedin/Burrow	c	Nils Larsgård	1	0.002404	1	0.000181	-0.002223	23	91	127
linkedin/Burrow	c	Tomas Baltrunas	1	0.002404	1	0.000181	-0.002223	23	91	127
linkedin/Burrow	c	BewareMyPower	1	0.002404	1	0.000181	-0.002223	23	91	127
linkedin/Burrow	c	Delweng Zheng	14	0.033654	0	0.000000	-0.033654	23	91	127
linkedin/Burrow	c	dependabot[bot]	8	0.019231	0	0.000000	-0.019231	23	91	127
linkedin/Burrow	c	Mark Riley	6	0.014423	0	0.000000	-0.014423	23	91	127
linkedin/Burrow	c	ms7s	5	0.012019	0	0.000000	-0.012019	23	91	127
linkedin/Burrow	c	Raymond	5	0.012019	0	0.000000	-0.012019	23	91	127
linkedin/Burrow	c	Oleksandr Diamantopulo	3	0.007212	0	0.000000	-0.007212	23	91	127
linkedin/Burrow	c	Jan te Beest	3	0.007212	0	0.000000	-0.007212	23	91	127
linkedin/Burrow	c	Shu Heng	3	0.007212	0	0.000000	-0.007212	23	91	127
linkedin/Burrow	c	vas78	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Alvaro Olmedo	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Christian Gregg	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Hang Sun	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Shuai Lin	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	matsu-chara	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Mark Drago	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	meimeil	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Mark Penny	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	David Pippenger	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Radovenchyk	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Sahil Thapar	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Tom Noonan II	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Christophe Marchal	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	vvuibert	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	Christos Trochalakis	2	0.004808	0	0.000000	-0.004808	23	91	127
linkedin/Burrow	c	hunshenshi	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Adam Shannon	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Alessandro D. Gagliardi	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	AJ Bourg	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	aseev-xx	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	André	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Asaf Levy	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	The Gitter Badger	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Benjamin Jorand	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Christopher Beard	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Mpampis Kostas	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Christian Kniep	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Jordan Moore	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	daniel	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Daniel Wojda	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Daniel Fox	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Dennis	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Dionysis Grigoropoulos	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Nick Novitski	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	golint fixer	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	HIMANSHU SHARMA	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Eric Long	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Ivan Angelov	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	jgmchan	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Jim Plush	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	John Holland	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Joshua Sorenson	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Josselin Costanzi	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Justin Nauman	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Kobi Hikri	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Karolis	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Megan Patten	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Manuel Rüger	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Marcus King	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Mario Weigel	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Leon Zhang	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Moritz Nisblé	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	nan	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Paco Viramontes	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Stefan	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Ricky Taylor	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Rogier Slag	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Roni Lichtman	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Ratish Ravindran	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Sebastien Lavoie	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	sergeykranga	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Simon Thorley	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Skunnyk	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Thiago Dantas	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Thibault Deutsch	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Tobias Jungel	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	tnorden	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Todd Palino	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Ryan Biesemeyer	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	ygsa	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	matsu-chara	1	0.002404	0	0.000000	-0.002404	23	91	127
linkedin/Burrow	c	Dandan Zhang	1	0.002404	0	0.000000	-0.002404	23	91	127
kkdai/youtube	a	Julian Kornberger	145	0.343602	736	0.513608	0.170006	11	56	69
kkdai/youtube	a	Davincible	4	0.009479	227	0.158409	0.148930	11	56	69
kkdai/youtube	a	Camelva	10	0.023697	82	0.057223	0.033526	11	56	69
kkdai/youtube	a	Julian Chu	77	0.182464	68	0.047453	-0.135012	11	56	69
kkdai/youtube	a	elProxy	8	0.018957	48	0.033496	0.014539	11	56	69
kkdai/youtube	a	shoce	2	0.004739	46	0.032100	0.027361	11	56	69
kkdai/youtube	a	robotomize	5	0.011848	32	0.022331	0.010482	11	56	69
kkdai/youtube	a	Julien Desgats	1	0.002370	30	0.020935	0.018565	11	56	69
kkdai/youtube	a	Clairton Santos	2	0.004739	27	0.018842	0.014102	11	56	69
kkdai/youtube	a	Evan Lin	38	0.090047	23	0.016050	-0.073997	11	56	69
kkdai/youtube	a	Minh-Quan TRAN	13	0.030806	22	0.015352	-0.015453	11	56	69
kkdai/youtube	a	Steven Penny	4	0.009479	19	0.013259	0.003780	11	56	69
kkdai/youtube	a	ShadiestGoat	1	0.002370	17	0.011863	0.009494	11	56	69
kkdai/youtube	a	Rizky Puji Raharja	1	0.002370	10	0.006978	0.004609	11	56	69
kkdai/youtube	a	RuizLenato	1	0.002370	7	0.004885	0.002515	11	56	69
kkdai/youtube	a	hochg	1	0.002370	7	0.004885	0.002515	11	56	69
kkdai/youtube	a	Tyler	2	0.004739	6	0.004187	-0.000552	11	56	69
kkdai/youtube	a	misssparrow	2	0.004739	5	0.003489	-0.001250	11	56	69
kkdai/youtube	a	John	3	0.007109	4	0.002791	-0.004318	11	56	69
kkdai/youtube	a	vengador20	1	0.002370	4	0.002791	0.000422	11	56	69
kkdai/youtube	a	Alex Belanger	3	0.007109	2	0.001396	-0.005713	11	56	69
kkdai/youtube	a	MelonHiker	2	0.004739	2	0.001396	-0.003344	11	56	69
kkdai/youtube	a	Philipp Zimmermann	1	0.002370	2	0.001396	-0.000974	11	56	69
kkdai/youtube	a	JIN Weijie	1	0.002370	2	0.001396	-0.000974	11	56	69
kkdai/youtube	a	clouding	2	0.004739	1	0.000698	-0.004041	11	56	69
kkdai/youtube	a	Steven Penny	1	0.002370	1	0.000698	-0.001672	11	56	69
kkdai/youtube	a	benjamesfleming	1	0.002370	1	0.000698	-0.001672	11	56	69
kkdai/youtube	a	Simo Aleksandrov	1	0.002370	1	0.000698	-0.001672	11	56	69
kkdai/youtube	a	Stefan Ric	1	0.002370	1	0.000698	-0.001672	11	56	69
kkdai/youtube	a	Kakashi Liu	18	0.042654	0	0.000000	-0.042654	11	56	69
kkdai/youtube	a	kamilkabir9	7	0.016588	0	0.000000	-0.016588	11	56	69
kkdai/youtube	a	nksapphire	6	0.014218	0	0.000000	-0.014218	11	56	69
kkdai/youtube	a	Julian-Chu	6	0.014218	0	0.000000	-0.014218	11	56	69
kkdai/youtube	a	Askar	4	0.009479	0	0.000000	-0.009479	11	56	69
kkdai/youtube	a	Juan Llamas	3	0.007109	0	0.000000	-0.007109	11	56	69
kkdai/youtube	a	ByteFlow	3	0.007109	0	0.000000	-0.007109	11	56	69
kkdai/youtube	a	Andrea Manzini	3	0.007109	0	0.000000	-0.007109	11	56	69
kkdai/youtube	a	Bo-Yi Wu	2	0.004739	0	0.000000	-0.004739	11	56	69
kkdai/youtube	a	Satont	2	0.004739	0	0.000000	-0.004739	11	56	69
kkdai/youtube	a	Steven Penny	2	0.004739	0	0.000000	-0.004739	11	56	69
kkdai/youtube	a	TC pushbot 5	2	0.004739	0	0.000000	-0.004739	11	56	69
kkdai/youtube	a	Wakeful-Cloud	2	0.004739	0	0.000000	-0.004739	11	56	69
kkdai/youtube	a	786212	2	0.004739	0	0.000000	-0.004739	11	56	69
kkdai/youtube	a	Srxr	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Eyalm321	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Shinku	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Fredrik	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	trofen	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Pranjal Alone	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	mikasa	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	kasselTrankos	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Andres Villagra	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	cheb	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	chenghan	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Clairton Santos	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Guoqiang Wang	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Mikhail Samin	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	RUSshy	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Ogguz	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Krishna Kanhaiya	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Mohammad Parvin	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Michael Misch	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	NMisko	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	robrotheram	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Sandro	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Talha Altınel	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Toby Chui	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	user	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	a	Mate Valko	1	0.002370	0	0.000000	-0.002370	11	56	69
kkdai/youtube	b	Julian Kornberger	145	0.343602	325	0.491679	0.148077	9	56	69
kkdai/youtube	b	Pierre Rossi	8	0.018957	140	0.211800	0.192843	9	56	69
kkdai/youtube	b	Clairton Santos	2	0.004739	71	0.107413	0.102674	9	56	69
kkdai/youtube	b	Davincible	4	0.009479	68	0.102874	0.093396	9	56	69
kkdai/youtube	b	robotomize	5	0.011848	27	0.040847	0.028999	9	56	69
